ID,Name,Elo
382,NE Omaha,368.0491537988469
816,Loyola (LA),367.9856790568665
648,Oklahoma State,367.9274847095916
619,Fresno Pacific,367.7796212743143
729,Trinity Baptist,367.7718919035301
394,Holy Names,367.6842394437693
411,Champion Bap,367.5916773778169
558,Mars Hill,367.3503328953305
422,Webber,367.3092696321376
209,Air Force,367.2543772834094
528,Spring Hill,367.0506345795567
247,Trinity Bap,366.8653948714983
642,Pennsylvania,366.8095331207565
887,Johnson & Wales (NC),366.7471121652963
386,Holy Cross,366.6647755723328
150,Portland,366.492085155129
579,Oakland City,366.3860870726888
741,Abilene Christian,366.2445970812506
709,Texas Christian,365.0791269217982
772,Mount St. Mary's,364.99025934880666
464,Long Island,364.779557890988
341,Canisius,363.6235997954874
553,Central Penn,363.6195218026332
41,Huston-Tillot,363.53973612925176
821,UC-Riverside,363.35470465798136
469,Pacific Union,362.1539666911388
391,LSU-Alexandria,361.8179603161855
339,USC,361.60216814172895
647,Saint Francis (PA),361.4589267156312
820,San Diego Christian,361.327173093804
796,Great Falls,361.1137162967578
529,St Andrew's,360.98383755102174
417,Bristol,360.4290083683699
895,Antelope Valley,360.1996937187397
823,Central Florida,360.1630674540886
740,Kennesaw State,360.1098593128246
198,South Alabama,359.6886545390292
67,Harris-Stowe,359.6560387633068
331,Dartmouth,359.4990713442516
498,Dillard,359.0015319475945
65,Reinhardt,358.9513527789569
100,Sacred Heart,358.65534829181456
690,Western Illinois,357.7388125252228
380,UCF,357.4915745165833
82,Auburn,356.8153697370027
301,MA Lowell,356.4453215716711
518,Howard Payne,356.42193205644645
57,Jacksonville,356.2321205799848
670,Missouri-Kansas City,355.49720398049493
94,Santa Clara,355.03419824498764
839,Saint Louis,354.49614463612073
747,UC-Davis,354.3078925967699
728,Florida International,353.9519312618851
908,Central Pennsylvania College,353.1811620567394
412,Arkansas St,352.9300030765356
313,Jacksonville St,352.8358012100801
113,Ark Pine Bluff,352.79959355753243
216,VMI,352.15338143133124
644,Massachusetts-Lowell,351.7878449084309
497,Chaminade,351.4882165468084
322,S Illinois,351.351149606408
267,IUPUI,350.9365014716644
462,Toccoa Falls,350.7393275746264
295,Piedmont,350.6446030387266
5,Loyola MD,350.4682918492951
177,Robert Morris,350.3107382057335
34,Lipscomb,348.6787954474079
710,Southeastern Louisiana,348.4558634609429
413,Nicholls St,348.35431404686506
723,North Carolina Central,348.0561778905569
836,Youngstown State,347.57073499883614
226,North Texas,347.5343604570488
178,Wake Forest,347.0575182127407
340,San Diego Chr,346.9378185214552
370,La Salle,346.9329184341504
14,Missouri St,345.25890872116355
646,Cal State Northridge,344.8596933322809
369,Penn,344.4356693786271
490,St Katherine,344.3282354457379
235,Hiwassee,344.31124959335574
287,Samford,344.1633106792248
292,UNC Greensboro,343.5171302589321
624,Allen,343.41291630318943
691,Washington State,341.51357825685784
145,Rice,341.3371543487623
415,Tulane,341.2235809732624
681,Cal Poly,341.04240467726095
160,East Carolina,339.86454424020667
282,Cornell,338.045274600059
701,Arkansas State,337.7510281462565
111,San Diego,336.7836159870857
200,Southern Miss,336.55502796810873
769,Northern Colorado,335.4528430419965
781,Cal State Fullerton,335.0176838183948
321,St Louis,334.7029805273068
128,Utah Valley,334.4714422208032
183,Jackson St,334.4542938092456
121,Lamar,334.2920471574426
117,Minnesota,333.60435615951315
844,Nicholls State,332.76434052718844
149,IL Chicago,332.2878894456809
707,South Carolina Upstate,332.09274359847274
185,Howard,331.46586777856976
696,Northern Kentucky,331.2407403223352
324,Youngstown St,331.20406215313955
304,Wright St,330.5964058924613
828,Appalachian State,330.3123961594096
289,Kennesaw,330.20154046030683
97,S Carolina St,329.95586874654816
802,San Jose State,329.7742896856412
827,Cleveland State,329.3412054433901
763,McNeese State,328.83149808086466
767,Maryland-Eastern Shore,328.15025258333856
776,Loyola (MD),328.1493525494995
357,Bethune-Cookman,328.0474005152374
669,Northwestern State,327.3509616712699
800,Virginia Military Institute,327.1378052276707
68,Abilene Chr,326.27920300288764
0,Liberty,326.0046509133069
42,TX Pan American,324.3090179057062
241,FL Atlantic,323.91528257842697
283,George Mason,322.2645988397577
91,CS Northridge,322.2064980157657
148,DePaul,321.8374383163073
682,Morgan State,321.0841183333629
695,Charleston Southern,321.0621892637086
834,Southern Mississippi,320.66113331112683
713,St. John's (NY),320.0849522345488
265,W Illinois,319.6643406468597
264,Pacific,319.1850109730199
99,Coppin St,319.16346574388336
23,Missouri,319.162451512332
774,Texas-Rio Grande Valley,318.16315430525634
32,Loy Marymount,317.98972346787343
726,Coppin State,317.92899639696725
257,SE Louisiana,317.6731550807468
303,Savannah St,317.1933021152013
252,Campbell,316.1267639290269
95,CS Fullerton,315.8469225163051
809,Central Arkansas,314.10239108372417
10,NC A&T,313.91089105684244
657,North Carolina A&T,312.4632749291646
101,Hartford,312.11555578980926
736,Jacksonville State,311.7962808029891
38,Col Charleston,311.749374100944
176,Lafayette,310.9143692939554
274,Brown,310.834252200836
233,Presbyterian,310.2401404187029
228,Quinnipiac,308.8051757498399
143,Chicago St,308.7484359785172
87,Montana St,307.4091343102642
668,Florida Atlantic,307.274369933117
54,Stetson,307.0980855392912
310,F Dickinson,307.0034902712148
165,Bryant,306.66833174831913
443,New Orleans,305.4358743580359
155,Ball St,305.10129130866363
700,Southern Illinois-Edwardsville,303.76932466300286
197,Northern Arizona,302.8776733521319
153,Idaho St,301.42072268258823
215,Alabama A&M,297.7125848470445
732,Delaware State,296.81202878673906
271,Prairie View,296.6335673982485
194,Boston College,295.6947391598517
299,Morgan St,293.88001182699315
278,Longwood,293.5003398042067
789,Illinois-Chicago,293.172222213629
217,Citadel,290.5682667183594
684,Maryland-Baltimore County,288.94115459996897
45,Drexel,288.62881981012333
705,Arkansas-Pine Bluff,287.61481092517863
803,Mississippi Valley State,285.9414956868225
158,South Florida,285.0795336782786
421,Delaware,284.9635501125901
720,Southeast Missouri State,284.7491998331
72,Troy,281.12310865299713
307,MS Valley St,276.51117629006467
231,Central Conn,276.06965318416184
64,Tennessee St,275.1007871290378
147,Alcorn St,270.146970259735
392,Rutgers,269.5645640545976
779,Texas-San Antonio,268.4058299903727
750,Central Connecticut State,266.69754073726364
53,UMBC,264.9918703879492
7,Southern Utah,263.90838413592445
379,Drake,261.8933838848289
31,Binghamton,259.5076384640449
721,Chicago State,257.36334576002304
37,Cent Arkansas,255.2516244461713
108,San Jose St,250.9649855464472
171,Marist,249.7596776504185
175,Niagara,244.23496702834947
273,Bradley,239.3469632253672
365,Maine,230.8525156830694
193,Florida A&M,218.2880514694719
285,Grambling,189.3816196425872
